# coordination number, free energy (kJ/mol), error (kJ/mol)
4.355000000000000426e+00 1.583133236277135580e+01 1.421165993758767288e-01
4.384999999999999787e+00 1.548638610159485651e+01 1.435288016835809533e-01
4.415000000000000036e+00 1.513892604542589737e+01 1.457059782504006862e-01
4.445000000000000284e+00 1.487900664532323525e+01 1.496800140223109588e-01
4.474999999999999645e+00 1.422317238629913305e+01 1.482215451108466198e-01
4.504999999999999893e+00 1.373394062897425805e+01 1.487216600293329027e-01
4.535000000000000142e+00 1.362831203847635209e+01 1.545332186086169624e-01
4.564999999999999503e+00 1.304338234490269244e+01 1.496121914522707541e-01
4.594999999999999751e+00 1.246092988617126984e+01 1.421830655218168649e-01
4.625000000000000000e+00 1.225730537221362226e+01 1.402555673047708729e-01
4.654999999999999361e+00 1.162026301278472573e+01 1.294213636640089982e-01
4.684999999999999609e+00 1.117907730630258456e+01 1.224914814798804125e-01
4.714999999999999858e+00 1.051995240736511761e+01 1.135149550612445379e-01
4.745000000000000107e+00 9.815629798310842702e+00 1.058943367971398736e-01
4.775000000000000355e+00 9.371012579266125186e+00 1.025875529703831057e-01
4.804999999999999716e+00 8.684130465849891678e+00 9.808794939648841915e-02
4.834999999999999964e+00 7.885854450062115717e+00 9.395782658196563664e-02
4.865000000000000213e+00 7.551958146943267280e+00 9.395232695916365395e-02
4.894999999999999574e+00 6.863038122573432709e+00 9.200955638331023700e-02
4.924999999999999822e+00 6.234626684743528990e+00 9.080756047071901482e-02
4.955000000000000071e+00 5.673050734747135948e+00 9.013865187435828041e-02
4.984999999999999432e+00 5.330056156719524374e+00 9.066005185357929597e-02
5.014999999999999680e+00 4.812956431108157851e+00 8.949693984854038831e-02
5.044999999999999929e+00 4.417047201205615004e+00 8.826372072319838002e-02
5.075000000000000178e+00 4.134998090226131850e+00 8.686449300760845649e-02
5.105000000000000426e+00 3.753467568530993059e+00 8.393374804909510545e-02
5.134999999999999787e+00 3.409484031347363331e+00 8.093972576087457571e-02
5.165000000000000036e+00 3.269260718475418770e+00 7.928615148112036493e-02
5.195000000000000284e+00 3.025246438933041127e+00 7.713247523307123488e-02
5.224999999999999645e+00 2.743916505718942300e+00 7.515341944234139870e-02
5.254999999999999893e+00 2.595561668366467956e+00 7.424759025125614309e-02
5.285000000000000142e+00 2.360061450507768388e+00 7.328823512815978158e-02
5.314999999999999503e+00 2.222601034050763591e+00 7.312231046650891075e-02
5.344999999999999751e+00 2.108774622470967586e+00 7.337660943113966105e-02
5.375000000000000000e+00 1.946293909329481542e+00 7.368989948286522318e-02
5.404999999999999361e+00 1.927205557522584600e+00 7.500222606083097043e-02
5.434999999999999609e+00 1.756350683812380131e+00 7.577674976632807480e-02
5.464999999999999858e+00 1.613687869396374985e+00 7.663286562058006790e-02
5.495000000000000107e+00 1.495996849422698061e+00 7.741009193697007129e-02
5.525000000000000355e+00 1.471062364812484535e+00 7.831237272033768348e-02
5.554999999999999716e+00 1.248715132886660362e+00 7.662937203593300772e-02
5.584999999999999964e+00 1.172798694824625176e+00 7.515870007488958948e-02
5.615000000000000213e+00 1.052508615993310137e+00 7.255111028275801344e-02
5.644999999999999574e+00 8.290124645015365390e-01 6.881531339960539340e-02
5.674999999999999822e+00 6.883822325976860501e-01 6.588600043242769100e-02
5.705000000000000071e+00 6.328308338652947063e-01 6.393018216939623521e-02
5.734999999999999432e+00 4.520984092516807107e-01 6.159143534934306830e-02
5.764999999999999680e+00 3.471308617094974180e-01 6.025480435237626220e-02
5.794999999999999929e+00 2.662604677444236345e-01 5.950521897372322566e-02
5.825000000000000178e+00 1.679621704072268851e-01 5.906832275895374657e-02
5.854999999999999538e+00 8.603986012582438836e-02 5.908044205864323301e-02
5.884999999999999787e+00 4.291844110676786700e-02 5.959963895063512263e-02
5.915000000000000036e+00 6.884520261632742777e-02 6.073690783284370343e-02
5.945000000000000284e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.974999999999999645e+00 6.157926493000143858e-02 6.269900304480860442e-02
6.004999999999999893e+00 1.365544613714848310e-01 6.380869515080635213e-02
6.035000000000000142e+00 2.515480476007178057e-01 6.467481027146253225e-02
6.064999999999999503e+00 4.939601604671152169e-01 6.567311745664680678e-02
6.094999999999999751e+00 6.169304762214461446e-01 6.524675140224001080e-02
6.125000000000000000e+00 8.498755285374540724e-01 6.497471880584286541e-02
6.154999999999999361e+00 1.102375984433580758e+00 6.454645293385259663e-02
6.185000000000000497e+00 1.434463843111438264e+00 6.444219423997356311e-02
6.214999999999999858e+00 1.857771076189079329e+00 6.485291163295742178e-02
6.244999999999999218e+00 2.122494346823520228e+00 6.470808445566278433e-02
6.275000000000000355e+00 2.544236144153848134e+00 6.550772405277674459e-02
6.304999999999999716e+00 2.973161118396630886e+00 6.658545546234378998e-02
6.334999999999999964e+00 3.444016441801513562e+00 6.808596261023643070e-02
6.365000000000000213e+00 3.944294214039795854e+00 6.981337725172037656e-02
6.394999999999999574e+00 4.492679015310732105e+00 7.174903479132933859e-02
6.424999999999999822e+00 4.978600088909261423e+00 7.290983240963759549e-02
6.455000000000000071e+00 5.653642737436221033e+00 7.454780360820761898e-02
6.484999999999999432e+00 6.189214859577385930e+00 7.464339489379796799e-02
6.515000000000000568e+00 6.856417455198935862e+00 7.481880178846879448e-02
6.544999999999999929e+00 7.488950571352585683e+00 7.441126087133950739e-02
6.574999999999999289e+00 8.165809235942905531e+00 7.410658095227978803e-02
6.605000000000000426e+00 8.897188870193852850e+00 7.407831597300415516e-02
6.634999999999999787e+00 9.643425008433828438e+00 7.429614827400850274e-02
6.664999999999999147e+00 1.034034697493398447e+01 7.448741383606478916e-02
6.695000000000000284e+00 1.115485956890882413e+01 7.544510509011681521e-02
6.724999999999999645e+00 1.199336220919076901e+01 7.685578337925065562e-02
6.754999999999999893e+00 1.274081320198944489e+01 7.800605957417819369e-02
6.785000000000000142e+00 1.363014127516273000e+01 8.012676993792398894e-02
6.814999999999999503e+00 1.444932229201558549e+01 8.177820444483727136e-02
6.844999999999999751e+00 1.515225157814045431e+01 8.236618553342876792e-02
6.875000000000000000e+00 1.620411588198880892e+01 8.453931379878322494e-02
6.904999999999999361e+00 1.695881953329558200e+01 8.420183728329454220e-02
6.935000000000000497e+00 1.791150991027299000e+01 8.431215366342090234e-02
6.964999999999999858e+00 1.893532491532858231e+01 8.436280861227653249e-02
6.994999999999999218e+00 1.979821341251477662e+01 8.351615868388202746e-02
7.025000000000000355e+00 2.079930754728123077e+01 8.328920482228571731e-02
7.054999999999999716e+00 2.177999271102799028e+01 8.310118721283971110e-02
7.084999999999999076e+00 2.278511183990493194e+01 8.318309822459621361e-02
7.115000000000000213e+00 2.389722716800233115e+01 8.392241152605363352e-02
7.144999999999999574e+00 2.496853148131620870e+01 8.469443834790867098e-02
7.174999999999999822e+00 2.595035284507201467e+01 8.528601306491366552e-02
7.205000000000000071e+00 2.705916643770952490e+01 8.655546528223767577e-02
7.234999999999999432e+00 2.821026040560043313e+01 8.801264022438139156e-02
7.264999999999999680e+00 2.942152550051773474e+01 8.953868412387133713e-02
7.294999999999999929e+00 3.050360960445174996e+01 8.995106347435775918e-02
7.324999999999999289e+00 3.177600662757786409e+01 9.083650320133783429e-02
7.355000000000000426e+00 3.304976016103354652e+01 9.092668076153218037e-02
7.384999999999999787e+00 3.430334843191269556e+01 9.063696879441357490e-02
7.414999999999999147e+00 3.560144462045415281e+01 9.033786812462034355e-02
7.445000000000000284e+00 3.689500267327700556e+01 8.995041904733096227e-02
7.474999999999999645e+00 3.826279444529665597e+01 8.996648304032077437e-02
7.504999999999999893e+00 3.969998700586182849e+01 9.033274712022046349e-02
7.535000000000000142e+00 4.101839416419728934e+01 9.040864667823585166e-02
7.564999999999999503e+00 4.257625474655343112e+01 9.142180273001264401e-02
7.594999999999999751e+00 4.394845617368168433e+01 9.189414116571947844e-02
7.625000000000000000e+00 4.549573488518748832e+01 9.295493541606836274e-02
7.654999999999999361e+00 4.714649107293050889e+01 9.427869678826510114e-02
7.685000000000000497e+00 4.878926432921597467e+01 9.522125948354040470e-02
7.714999999999999858e+00 5.039797267908652145e+01 9.557650744760286254e-02
7.744999999999999218e+00 5.198878775096833493e+01 9.532531098516942858e-02
7.775000000000000355e+00 5.378972860197307426e+01 9.558290731333657364e-02
7.804999999999999716e+00 5.562012804958105505e+01 9.553647533763538757e-02
7.834999999999999076e+00 5.740517268265603690e+01 9.545112969672603365e-02
7.865000000000000213e+00 5.932705252784301564e+01 9.573343725133645621e-02
7.894999999999999574e+00 6.118665554783989080e+01 9.587283562199874765e-02
7.924999999999999822e+00 6.321766020621993931e+01 9.661776174925397476e-02
7.955000000000000071e+00 6.524022968531262734e+01 9.734533569324509139e-02
7.984999999999999432e+00 6.723611869748090442e+01 9.798571828769146730e-02
